Date,LeanHogs,Ehog,Khog
2017/7/6 0:00,-0.006266197,0.007205835,-0.017630231
2017/7/7 0:00,0.002729259,-0.001067858,-0.030092541
2017/7/10 0:00,-0.002729259,-0.001020383,-0.020576858
2017/7/11 0:00,0.007351973,0.003833188,0.058543456
2017/7/12 0:00,0.004601443,-0.011690912,0
2017/7/13 0:00,0.001888575,-0.002600271,0.005865119
2017/7/14 0:00,-0.00161856,0.005926596,-0.015717416
2017/7/17 0:00,-0.002162163,0.001122581,0.003952574
2017/7/18 0:00,-0.137869794,0.007822979,0.009813621
2017/7/19 0:00,0.025449787,-0.033065743,-0.005876608
2017/7/20 0:00,-0.01802401,0.009856711,-0.02385799
2017/7/21 0:00,0,0.002671417,-0.026505119
2017/7/24 0:00,-0.008979779,-0.002423764,-0.022989518
2017/7/25 0:00,0.013286152,0.00128681,0.012605209
2017/7/26 0:00,0.006729912,-0.027936319,0.014508026
2017/7/27 0:00,0.003044142,0.037485985,-0.00619197
2017/7/28 0:00,-0.010388117,0.006591982,-0.033687396
2017/7/31 0:00,-0.013605652,0.005920048,-0.010764367
2017/8/1 0:00,-0.006246116,-0.000483933,0.023530497
2017/8/2 0:00,0.026585801,0.005310431,0.039383328
2017/8/3 0:00,0.000305018,9.63E-05,0.014127379
2017/8/4 0:00,0.015133461,-0.009724079,0.007984074
2017/8/7 0:00,0.002100526,0.002961095,0.027452704
2017/8/8 0:00,0.001497679,-0.003155572,0.019157674
2017/8/9 0:00,0.0071578,-0.032618033,-0.036719101
2017/8/10 0:00,0.003855855,0.001104584,-0.02794593
2017/8/11 0:00,0.002365465,0.005454786,-0.022518864
2017/8/14 0:00,-0.002365465,-0.002398442,-0.012500163
2017/8/17 0:00,-0.027267717,0.003310265,0.004008021
2017/8/18 0:00,-0.012025699,0.029114856,-0.002002003
2017/8/21 0:00,-0.022172162,0.006351075,0.007984074
2017/8/22 0:00,-0.01244668,-0.005087344,0.021633095
2017/8/23 0:00,-0.005101051,0.003152358,0.001943635
2017/8/24 0:00,0.003534266,0.000242078,-0.009756175
2017/8/25 0:00,-0.01103677,0.006994891,-0.001962709
2017/8/28 0:00,-0.023256862,0.007566724,-0.017839918
2017/8/29 0:00,-0.022980084,0.003239024,0.019802627
2017/8/30 0:00,0.018507623,-0.040122775,0.015564517
2017/8/31 0:00,0.000814664,-0.001932464,-0.005808342
2017/9/1 0:00,0.000814001,-0.001936205,-0.003891055
2017/9/5 0:00,0.036745348,0.003769659,0.013552966
2017/9/6 0:00,-0.003142186,0.002027746,0.01715962
2017/9/7 0:00,-0.033603162,0.005174337,-0.026821531
2017/9/8 0:00,0.011326982,0.003091799,0.034354524
2017/9/11 0:00,-0.009294874,-0.004665906,-0.034354524
2017/9/12 0:00,-0.035120321,-0.000590929,0.021134312
2017/9/13 0:00,0.0021004,-0.006870501,-0.011472401
2017/9/14 0:00,-0.00927494,0.000247961,-0.011605546
2017/9/15 0:00,0.032502861,0.005143688,-0.013712262
2017/9/18 0:00,-0.016119382,-0.000937739,-0.013902905
2017/9/19 0:00,0.002081166,0.003352069,0.009950331
2017/9/20 0:00,-0.024838153,-0.011134595,-0.017982503
2017/9/21 0:00,-0.022850746,0.038464403,-0.071011036
2017/9/22 0:00,-0.028756682,0.001005097,-0.019672766
